Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0274~FAD	4	7.8431372549019605	0.006778997024964357	O95831, P45880, P31040, P00387	25	114	6946	9.748771929824562	0.10919999641690004	0.05171554334341167	0.05171554334341167
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	3	5.88235294117647	0.0067974746496172475	P02671, P62937, P02675	51	48	19416	23.794117647058826	0.9456565679197003	0.26386560685332405	0.26139379788982686
UP_SEQ_FEATURE	REGION:Factor I module (FIM) 1	2	3.9215686274509802	0.007007614705358936	P10643	49	3	20502	278.93877551020404	0.8961071540953517	0.11282259675627888	0.11001955087413529
UP_SEQ_FEATURE	REGION:CCP 2	2	3.9215686274509802	0.007007614705358936	P10643	49	3	20502	278.93877551020404	0.8961071540953517	0.11282259675627888	0.11001955087413529
UP_SEQ_FEATURE	REGION:Factor I module (FIM) 2	2	3.9215686274509802	0.007007614705358936	P10643	49	3	20502	278.93877551020404	0.8961071540953517	0.11282259675627888	0.11001955087413529
UP_SEQ_FEATURE	REGION:CCP 1	2	3.9215686274509802	0.007007614705358936	P10643	49	3	20502	278.93877551020404	0.8961071540953517	0.11282259675627888	0.11001955087413529
UP_SEQ_FEATURE	SITE:Cleavage; by plasmin; to break down fibrin clots	2	3.9215686274509802	0.007007614705358936	P02671, P02675	49	3	20502	278.93877551020404	0.8961071540953517	0.11282259675627888	0.11001955087413529
UP_SEQ_FEATURE	SITE:Cleavage; by hementin; to prevent blood coagulation	2	3.9215686274509802	0.007007614705358936	P02671, P02675	49	3	20502	278.93877551020404	0.8961071540953517	0.11282259675627888	0.11001955087413529
INTERPRO	IPR012290:Fibrinogen_a/b/g_coil_dom	2	3.9215686274509802	0.007240751862470275	P02671, P02675	51	3	20667	270.15686274509807	0.835070826346406	0.07182825847570513	0.06545639683673128
BIOCARTA	h_extrinsicPathway:Extrinsic Prothrombin Activation Pathway	3	5.88235294117647	0.0075297321533743375	P02671, P01008, P02675	18	13	1623	20.807692307692307	0.17217673254117993	0.037648660766871685	0.03162487504417222
GOTERM_MF_DIRECT	GO:0051903~S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	2	3.9215686274509802	0.00763395114523855	P08319	50	3	19208	256.1066666666666	0.7721357239224597	0.13394114282100367	0.12561319611710706
GOTERM_BP_DIRECT	GO:1901661~quinone metabolic process	2	3.9215686274509802	0.007706105209138939	P08319	51	3	19416	253.80392156862746	0.9632365426483678	0.2742089103585273	0.2716402086221476
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate	4	7.8431372549019605	0.008879655475844201	P14618, P39023, Q09666, P05783	49	182	20502	9.195783808028706	0.9434154494512133	0.13615471729627776	0.13277199140071805
UP_KW_LIGAND	KW-0285~Flavoprotein	4	7.8431372549019605	0.009126272354719706	O95831, P45880, P31040, P00387	25	127	6946	8.750866141732285	0.14432010075561086	0.05171554334341167	0.05171554334341167
UP_SEQ_FEATURE	DOMAIN:Alpha-macroglobulin-like TED	2	3.9215686274509802	0.009332783469058513	P0C0L4	49	4	20502	209.20408163265304	0.95116301575615	0.1365980125925837	0.1332042731492897
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	7	13.725490196078432	0.009552294570776604	O95831, P0DMV9, Q15836, O00299, P05783, P55072	51	757	20666	3.7470406921024684	0.809954240100484	0.08262734803721763	0.07355266819497985
INTERPRO	IPR037579:Fibrinogen	2	3.9215686274509802	0.009642898707300751	P02671, P02675	51	4	20667	202.6176470588235	0.9095577491519496	0.0919784184388687	0.08381904260961422
GOTERM_BP_DIRECT	GO:0006116~NADH oxidation	2	3.9215686274509802	0.010261851087671577	P05062, P21695	51	4	19416	190.35294117647058	0.9877771503972315	0.297732775650353	0.29494370983629814
GOTERM_BP_DIRECT	GO:0046294~formaldehyde catabolic process	2	3.9215686274509802	0.010261851087671577	P08319	51	4	19416	190.35294117647058	0.9877771503972315	0.297732775650353	0.29494370983629814
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	3	5.88235294117647	0.010458996802705608	P0DMV9, P55072	51	60	19416	19.03529411764706	0.98877386419207	0.297732775650353	0.29494370983629814
OMIM_DISEASE	616004~Dysfibrinogenemia, congenital	2	3.9215686274509802	0.010816031815661773	P02671, P02675	23	3	6081	176.26086956521738	0.386989224080752	0.2433607158523899	0.2433607158523899
OMIM_DISEASE	202400~Afibrinogenemia, congenital	2	3.9215686274509802	0.010816031815661773	P02671, P02675	23	3	6081	176.26086956521738	0.386989224080752	0.2433607158523899	0.2433607158523899
UP_SEQ_FEATURE	MUTAGEN:K->R: Complete loss of in vitro methylation by METTL21A.	2	3.9215686274509802	0.011652620838440538	P0DMV9	49	5	20502	167.36326530612243	0.97704401035464	0.15633932958241054	0.1524551226362637
UP_SEQ_FEATURE	CARBOHYD:C-linked (Man) tryptophan; partial	2	3.9215686274509802	0.011652620838440538	P10643	49	5	20502	167.36326530612243	0.97704401035464	0.15633932958241054	0.1524551226362637
GOTERM_CC_DIRECT	GO:0030424~axon	5	9.803921568627452	0.011746254754122318	P0C0L4, P63261	51	366	20666	5.535733419050681	0.8705073501493081	0.09282387092116048	0.08262934174484807
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	3	5.88235294117647	0.011804191677835437	P02671, P01009, P02675	51	68	20666	17.877162629757784	0.8718140936728274	0.09282387092116048	0.08262934174484807
UP_KW_PTM	KW-0597~Phosphoprotein	38	74.50980392156863	0.011812038053479319	O95831, P08319, P02671, P31930, Q9H1E3, P14618, P0DMV9, P62937, P45880, P12277, P35579, P0C0L4, P25705, P19827, P39023, P31040, P00966, P55072, P00387, P35749, Q9BTM1, O00299, Q09666, Q05682, P00736, P09382, P01009, P05062, P21695, P01008, P05783, Q9H2A2, P62249	50	8416	14268	1.2884600760456273	0.2115190943124886	0.04134213318717762	0.031498768142611516
GOTERM_BP_DIRECT	GO:0030168~platelet activation	3	5.88235294117647	0.012551334626185826	P02671, P62937, P02675	51	66	19416	17.3048128342246	0.9954532288331718	0.3039088457336634	0.3010619244621537
GOTERM_MF_DIRECT	GO:0003960~NADPH:quinone reductase activity	2	3.9215686274509802	0.012691505598743387	P08319	50	5	19208	153.664	0.9150028057316211	0.17496147003981957	0.16408303666946808
GOTERM_MF_DIRECT	GO:0055131~C3HC4-type RING finger domain binding	2	3.9215686274509802	0.012691505598743387	P0DMV9	50	5	19208	153.664	0.9150028057316211	0.17496147003981957	0.16408303666946808
GOTERM_MF_DIRECT	GO:0018479~benzaldehyde dehydrogenase (NAD+) activity	2	3.9215686274509802	0.012691505598743387	P08319	50	5	19208	153.664	0.9150028057316211	0.17496147003981957	0.16408303666946808
GOTERM_BP_DIRECT	GO:0070370~cellular heat acclimation	2	3.9215686274509802	0.012811145721793774	P0DMV9	51	5	19416	152.28235294117647	0.9959364657868565	0.3039088457336634	0.3010619244621537
GOTERM_BP_DIRECT	GO:0043152~induction of bacterial agglutination	2	3.9215686274509802	0.012811145721793774	P02671, P02675	51	5	19416	152.28235294117647	0.9959364657868565	0.3039088457336634	0.3010619244621537
SMART	SM00057:FIMAC	2	3.9215686274509802	0.01341074656596883	P10643	25	6	10680	142.39999999999998	0.39319929058657666	0.05513306921564963	0.05513306921564963
UP_SEQ_FEATURE	REGION:Substrate-binding domain (SBD)	2	3.9215686274509802	0.013967138777752013	P0DMV9	49	6	20502	139.46938775510202	0.9892098572902411	0.17989674745744594	0.1754272630485653
INTERPRO	IPR043129:ATPase_NBD	3	5.88235294117647	0.01422481650283102	P63261, P0DMV9	51	75	20667	16.209411764705884	0.9713638631423586	0.12340237440091739	0.11245538957502957
INTERPRO	IPR001862:MAC_perforin	2	3.9215686274509802	0.014430116361397599	P10643	51	6	20667	135.07843137254903	0.9728054930010156	0.12340237440091739	0.11245538957502957
INTERPRO	IPR003884:FacI_MAC	2	3.9215686274509802	0.014430116361397599	P10643	51	6	20667	135.07843137254903	0.9728054930010156	0.12340237440091739	0.11245538957502957
GOTERM_MF_DIRECT	GO:0005503~all-trans retinal binding	2	3.9215686274509802	0.01521080551122827	P08319	50	6	19208	128.0533333333333	0.9480898820628032	0.183480341479191	0.17207223734576982
GOTERM_MF_DIRECT	GO:0140545~ATP-dependent protein disaggregase activity	2	3.9215686274509802	0.01521080551122827	P0DMV9	50	6	19208	128.0533333333333	0.9480898820628032	0.183480341479191	0.17207223734576982
GOTERM_BP_DIRECT	GO:0070434~positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	2	3.9215686274509802	0.015354005065619037	P0DMV9	51	6	19416	126.90196078431373	0.9986491388793945	0.32780800815096645	0.3247372071378426
GOTERM_BP_DIRECT	GO:0010430~fatty acid omega-oxidation	2	3.9215686274509802	0.015354005065619037	P08319	51	6	19416	126.90196078431373	0.9986491388793945	0.32780800815096645	0.3247372071378426
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	25	49.01960784313725	0.016018597841831378	O95831, P08319, P14618, Q9UM07, P0DMV9, O15144, P62937, P62081, O00299, P12277, P35579, Q05682, P63261, P39023, P09382, P05062, P00966, P21695, P05783, P55072, P00387, Q9H2A2, P62249	51	5827	17932	1.5085285873402046	0.34285812571243257	0.1436128240884351	0.13256568377394007
UP_SEQ_FEATURE	REGION:Nucleotide-binding domain (NBD)	2	3.9215686274509802	0.01627634922568065	P0DMV9	49	7	20502	119.54518950437317	0.9949284309634898	0.2015763250257373	0.1965682175716817
UP_KW_LIGAND	KW-0067~ATP-binding	11	21.568627450980394	0.01649311657087883	P35749, P25705, P14618, P63261, P0DMV9, P45880, P00966, P12277, P55072, P35579	25	1446	6946	2.1135822959889348	0.24626988938157268	0.07009574542623502	0.07009574542623502
INTERPRO	IPR020863:MACPF_CS	2	3.9215686274509802	0.0168152136062946	P10643	51	7	20667	115.78151260504201	0.985088644082769	0.1390057658120354	0.12667460916741932
GOTERM_BP_DIRECT	GO:0071346~cellular response to type II interferon	3	5.88235294117647	0.01723150249538707	P63261, Q15836, P00966	51	78	19416	14.642533936651583	0.9994020376525174	0.33214000123708515	0.3290286194924754
UP_KW_CELLULAR_COMPONENT	KW-0770~Synapse	6	11.76470588235294	0.017648423842389432	P0C0L4, O15144, Q15836	51	546	17932	3.863822452057746	0.3705799055734921	0.1436128240884351	0.13256568377394007
GOTERM_BP_DIRECT	GO:0072378~blood coagulation, fibrin clot formation	2	3.9215686274509802	0.017890445031505758	P02671, P02675	51	7	19416	108.77310924369748	0.9995509519541239	0.33214000123708515	0.3290286194924754
GOTERM_BP_DIRECT	GO:0006066~alcohol metabolic process	2	3.9215686274509802	0.017890445031505758	P08319	51	7	19416	108.77310924369748	0.9995509519541239	0.33214000123708515	0.3290286194924754
KEGG_PATHWAY	hsa00071:Fatty acid degradation	3	5.88235294117647	0.018299401576070604	P08319, P24752	44	43	8865	14.056553911205073	0.8688717907081213	0.1689203124956512	0.15663519885960386
KEGG_PATHWAY	hsa01200:Carbon metabolism	4	7.8431372549019605	0.01842767045407104	P14618, P05062, P31040, P24752	44	116	8865	6.947492163009405	0.8707430845864962	0.1689203124956512	0.15663519885960386
UP_SEQ_FEATURE	DOMAIN:Myosin tail	2	3.9215686274509802	0.018580264094267235	P35749, P35579	49	8	20502	104.60204081632652	0.997616355538137	0.2215868532723722	0.21608158983703377
GOTERM_MF_DIRECT	GO:0001618~virus receptor activity	3	5.88235294117647	0.018595713773379607	P0DMV9, P35579	50	82	19208	14.054634146341462	0.9732911967925227	0.2111160446036626	0.19798965841068875
GOTERM_CC_DIRECT	GO:0005579~membrane attack complex	2	3.9215686274509802	0.01919557514106329	P10643	51	8	20666	101.30392156862744	0.9650249735881654	0.1383681041418312	0.12317160715515611
GOTERM_CC_DIRECT	GO:0005577~fibrinogen complex	2	3.9215686274509802	0.01919557514106329	P02671, P02675	51	8	20666	101.30392156862744	0.9650249735881654	0.1383681041418312	0.12317160715515611
BIOCARTA	h_amiPathway:Acute Myocardial Infarction	3	5.88235294117647	0.019297791367048154	P02671, P01008, P02675	18	21	1623	12.88095238095238	0.3856316500314775	0.08040746402936731	0.06754226978466854
UP_KW_BIOLOGICAL_PROCESS	KW-0395~Inflammatory response	4	7.8431372549019605	0.01956341469157626	P0C0L4	35	194	11434	6.735787923416789	0.5889658627270157	0.14672561018682195	0.1369439028410338
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	3	5.88235294117647	0.01980863659753016	P0DMV9, P55072	51	84	19416	13.596638655462185	0.999805131268141	0.3524286594643908	0.34912722003146907
UP_SEQ_FEATURE	DOMAIN:Alcohol dehydrogenase-like N-terminal	2	3.9215686274509802	0.020878895271035567	P08319	49	9	20502	92.97959183673468	0.9988797251275862	0.23182773369908458	0.22606803845190235
UP_SEQ_FEATURE	DOMAIN:Alcohol dehydrogenase-like C-terminal	2	3.9215686274509802	0.020878895271035567	P08319	49	9	20502	92.97959183673468	0.9988797251275862	0.23182773369908458	0.22606803845190235
INTERPRO	IPR002328:ADH_Zn_CS	2	3.9215686274509802	0.021568450800880337	P08319	51	9	20667	90.05228758169935	0.9955171821989358	0.1725476064070427	0.15724096390319214
GOTERM_CC_DIRECT	GO:0009986~cell surface	6	11.76470588235294	0.021865314571292337	P02671, P25705, Q15836, P02749, P02675, P35579	51	665	20666	3.6560813799203893	0.978174303507697	0.15063158045465833	0.13408822768796175
UP_KW_CELLULAR_COMPONENT	KW-0473~Membrane attack complex	2	3.9215686274509802	0.022094280628990014	P10643	51	8	17932	87.90196078431372	0.4406010590693148	0.1436128240884351	0.13256568377394007
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	3	5.88235294117647	0.022638272207058475	P39023, P62081, P62249	51	96	20666	12.662990196078432	0.9809641685185327	0.15063158045465833	0.13408822768796175
GOTERM_MF_DIRECT	GO:0004022~alcohol dehydrogenase (NAD+) activity	2	3.9215686274509802	0.022730981310749725	P08319	50	9	19208	85.36888888888889	0.9881770109808309	0.2437266329430387	0.2285726454025389
GOTERM_BP_DIRECT	GO:0090063~positive regulation of microtubule nucleation	2	3.9215686274509802	0.022944130298244048	P0DMV9	51	9	19416	84.60130718954248	0.9999503884270154	0.3852962607558822	0.38168692810243127
BIOCARTA	h_intrinsicPathway:Intrinsic Prothrombin Activation Pathway	3	5.88235294117647	0.022965141688495744	P02671, P01008, P02675	18	23	1623	11.76086956521739	0.4405626409079074	0.08201836317319909	0.06889542506548724
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	3	5.88235294117647	0.02347898653213598	P39023, P62081, P62249	51	92	19416	12.414322250639387	0.9999607318638963	0.3852962607558822	0.38168692810243127
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	5	9.803921568627452	0.02470790166024246	P35749, P63261, O15144, P10643, P35579	44	230	8865	4.37994071146245	0.9362004491876783	0.2090668602020516	0.19386199764190237
GOTERM_BP_DIRECT	GO:0090084~negative regulation of inclusion body assembly	2	3.9215686274509802	0.025461407232641297	P0DMV9	51	10	19416	76.14117647058823	0.999983511123314	0.3852962607558822	0.38168692810243127
INTERPRO	IPR001709:Flavoprot_Pyr_Nucl_cyt_Rdtase	2	3.9215686274509802	0.026299165736530176	P45880, P00387	51	11	20667	73.67914438502673	0.9986524824103705	0.20381853445810888	0.18573785801424436
UP_KW_DOMAIN	KW-0809~Transit peptide	5	9.803921568627452	0.0271190385484868	O95831, P31930, P25705, P31040, P24752	30	582	14566	4.171248568155784	0.2609790480128492	0.09943647467778492	0.09943647467778492
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	3	5.88235294117647	0.02791439628612545	P01009, P01008, P02675	51	101	19416	11.308095515433896	0.9999943788344926	0.3852962607558822	0.38168692810243127
GOTERM_BP_DIRECT	GO:0006081~aldehyde metabolic process	2	3.9215686274509802	0.027972328064244375	P08319	51	11	19416	69.2192513368984	0.9999945200769608	0.3852962607558822	0.38168692810243127
GOTERM_BP_DIRECT	GO:0090277~positive regulation of peptide hormone secretion	2	3.9215686274509802	0.027972328064244375	P02671, P02675	51	11	19416	69.2192513368984	0.9999945200769608	0.3852962607558822	0.38168692810243127
GOTERM_BP_DIRECT	GO:0030193~regulation of blood coagulation	2	3.9215686274509802	0.027972328064244375	P02749, P01008	51	11	19416	69.2192513368984	0.9999945200769608	0.3852962607558822	0.38168692810243127
BBID	114.Genomic_reformatting_Brain_Ischemia	2	3.9215686274509802	0.028350515463920447	P0DMV9	2	11	388	35.27272727272727	0.05589727920077081	0.028350515463920447	0.028350515463920447
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	21	41.17647058823529	0.028697532115225778	P08319, P02671, P0DMV9, Q15836, P10643, O00299, Q09666, P12277, P35579, Q05682, P0C0L4, P63261, P25705, P09382, P01008, P02675	51	5534	20666	1.5376814983311717	0.9935087677315246	0.18387677984940962	0.16368222021276924
SMART	SM00457:MACPF	2	3.9215686274509802	0.028838808142664162	P10643	25	13	10680	65.72307692307693	0.6613283693312018	0.1067035901278574	0.1067035901278574
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	3	5.88235294117647	0.02946220867562831	P0DMV9, P62937	51	104	19416	10.981900452488688	0.999997153465109	0.3931363470154153	0.3894535709309617
KEGG_PATHWAY	hsa05134:Legionellosis	3	5.88235294117647	0.02999760426498714	P0DMV9, P55072	44	56	8865	10.793425324675324	0.9649241052032291	0.2356954620820418	0.2185539739306206
UP_SEQ_FEATURE	DOMAIN:MACPF	2	3.9215686274509802	0.030020819859418166	P10643	49	13	20502	64.37048665620094	0.9999453617416946	0.3222234664910883	0.3142179145285768
INTERPRO	IPR029047:HSP70_peptide-bd_sf	2	3.9215686274509802	0.031007462964869295	P0DMV9	51	13	20667	62.34389140271493	0.9995949886522489	0.22617208280257603	0.2061084302958959
INTERPRO	IPR020864:MACPF	2	3.9215686274509802	0.031007462964869295	P10643	51	13	20667	62.34389140271493	0.9995949886522489	0.22617208280257603	0.2061084302958959
GOTERM_MF_DIRECT	GO:0004867~serine-type endopeptidase inhibitor activity	3	5.88235294117647	0.031029504678678335	P19827, P01009, P01008	50	108	19208	10.671111111111111	0.9977199899199954	0.29486860270206344	0.2765348035703289
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	3	5.88235294117647	0.03104369447549572	P0DMV9, P35579	51	107	19416	10.673996701484333	0.9999985813001586	0.4016865921526264	0.3979237200949906
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	3	5.88235294117647	0.032119532532756	P14618, P62937, P55072	51	116	20666	10.479716024340771	0.9964750048544163	0.1984528260059567	0.17665742893015798
GOTERM_MF_DIRECT	GO:0004032~aldose reductase (NADPH) activity	2	3.9215686274509802	0.032670432944745455	P08319	50	13	19208	59.10153846153847	0.9983561156670478	0.29486860270206344	0.2765348035703289
INTERPRO	IPR029048:HSP70_C_sf	2	3.9215686274509802	0.033353237480509744	P0DMV9	51	14	20667	57.890756302521005	0.9997779685038082	0.22697371146720366	0.2068389467402743
UP_KW_MOLECULAR_FUNCTION	KW-0722~Serine protease inhibitor	3	5.88235294117647	0.03355448084704443	P19827, P01009, P01008	39	90	11859	10.135897435897435	0.6645127198575922	0.30200753911186334	0.30200753911186334
GOTERM_MF_DIRECT	GO:0002020~protease binding	3	5.88235294117647	0.03371193351309975	P25705, P01009, P01008	50	113	19208	10.198938053097345	0.9986647059696839	0.29486860270206344	0.2765348035703289
GOTERM_MF_DIRECT	GO:0019841~retinol binding	2	3.9215686274509802	0.035139781669157814	P08319	50	14	19208	54.88	0.9989962413187395	0.29486860270206344	0.2765348035703289
GOTERM_MF_DIRECT	GO:0030955~potassium ion binding	2	3.9215686274509802	0.035139781669157814	P14618, P24752	50	14	19208	54.88	0.9989962413187395	0.29486860270206344	0.2765348035703289
GOTERM_BP_DIRECT	GO:0034116~positive regulation of heterotypic cell-cell adhesion	2	3.9215686274509802	0.03546711096208449	P02671, P02675	51	14	19416	54.38655462184874	0.9999997989164703	0.4454251876708846	0.44125258638122766
INTERPRO	IPR001433:OxRdtase_FAD/NAD-bd	2	3.9215686274509802	0.03569344656137477	P45880, P00387	51	15	20667	54.03137254901961	0.9998782835368826	0.22697371146720366	0.2068389467402743
INTERPRO	IPR013126:Hsp_70_fam	2	3.9215686274509802	0.03569344656137477	P0DMV9	51	15	20667	54.03137254901961	0.9998782835368826	0.22697371146720366	0.2068389467402743
INTERPRO	IPR008989:Myosin_S1_N	2	3.9215686274509802	0.03569344656137477	P35749, P35579	51	15	20667	54.03137254901961	0.9998782835368826	0.22697371146720366	0.2068389467402743
INTERPRO	IPR018181:Heat_shock_70_CS	2	3.9215686274509802	0.03569344656137477	P0DMV9	51	15	20667	54.03137254901961	0.9998782835368826	0.22697371146720366	0.2068389467402743
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) serine; alternate	2	3.9215686274509802	0.03682236308404242	P25705, P05783	49	16	20502	52.30102040816326	0.9999943316355775	0.38247744880844065	0.3729749034964297
UP_KW_DISEASE	KW-0225~Disease variant	25	49.01960784313725	0.037288022729628605	O95831, P02671, P35749, P31930, P45880, P10643, P35579, P0C0L4, P63261, P00736, P25705, P05062, P31040, P00966, P21695, P01008, P05783, P55072, P00387, P02675, P24752	26	3916	4820	1.183507503732223	0.613268654072756	0.46610028412035753	0.46610028412035753
SMART	SM00829:PKS_ER	2	3.9215686274509802	0.03755075381947564	P08319	25	17	10680	50.25882352941177	0.7573501889215183	0.12630708102914534	0.12630708102914534
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	3	5.88235294117647	0.03761391159533888	P02671, P51888, P02675	50	120	19208	9.604	0.9993884641143735	0.3024785390791835	0.2836715832815141
UP_KW_MOLECULAR_FUNCTION	KW-0358~Heparin-binding	3	5.88235294117647	0.03775094238898292	P02749, P01008, P51888	39	96	11859	9.502403846153848	0.7081230348443935	0.30200753911186334	0.30200753911186334
GOTERM_BP_DIRECT	GO:1903265~positive regulation of tumor necrosis factor-mediated signaling pathway	2	3.9215686274509802	0.037952764214952424	P0DMV9	51	15	19416	50.76078431372549	0.9999999331869758	0.4468425092039067	0.442656630897547
UP_KW_BIOLOGICAL_PROCESS	KW-0179~Complement alternate pathway	2	3.9215686274509802	0.03799399602555642	P10643	35	13	11434	50.25934065934065	0.8250152451367321	0.24424711730714843	0.22796397615333852
INTERPRO	IPR013154:ADH-like_N	2	3.9215686274509802	0.0380281031424052	P08319	51	16	20667	50.65441176470588	0.9999332776389597	0.23002364827601193	0.20961832463862376
INTERPRO	IPR013149:ADH-like_C	2	3.9215686274509802	0.0380281031424052	P08319	51	16	20667	50.65441176470588	0.9999332776389597	0.23002364827601193	0.20961832463862376
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	3	5.88235294117647	0.03943586444075554	P0DMV9, P62937	51	122	19416	9.36162005785921	0.9999999654252628	0.4468425092039067	0.442656630897547
INTERPRO	IPR020843:PKS_ER	2	3.9215686274509802	0.04035722012548079	P08319	51	17	20667	47.674740484429066	0.9999634252951303	0.23829977597902946	0.21716027972282523
GOTERM_CC_DIRECT	GO:0031091~platelet alpha granule	2	3.9215686274509802	0.04035913606794612	P02671, P02675	51	17	20666	47.67243367935409	0.9991968238257646	0.24076312206050615	0.21432092946426562
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	2	3.9215686274509802	0.0404321395983307	P10643	51	16	19416	47.588235294117645	0.9999999778016312	0.4468425092039067	0.442656630897547
KEGG_PATHWAY	hsa04217:Necroptosis	4	7.8431372549019605	0.04143301719083744	O95831, Q9BTM1, P62937, P45880	44	159	8865	5.068610634648371	0.9904836314569445	0.3038421260661412	0.2817445168976946
UP_SEQ_FEATURE	TRANSIT:Mitochondrion	5	9.803921568627452	0.04210232923380185	O95831, P31930, P25705, P31040, P24752	49	562	20502	3.722492555741158	0.999999034492289	0.42365468791513106	0.41312910560668065
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	3	5.88235294117647	0.04287178547745217	P0DMV9, P62937	50	129	19208	8.933953488372092	0.9997875616564794	0.33097018388593075	0.3103917268567537
GOTERM_BP_DIRECT	GO:0071383~cellular response to steroid hormone stimulus	2	3.9215686274509802	0.04290525264018777	P0DMV9	51	17	19416	44.78892733564014	0.9999999926250973	0.4468425092039067	0.442656630897547
GOTERM_BP_DIRECT	GO:0071732~cellular response to nitric oxide	2	3.9215686274509802	0.04290525264018777	O95831, P25705	51	17	19416	44.78892733564014	0.9999999926250973	0.4468425092039067	0.442656630897547
GOTERM_BP_DIRECT	GO:0051258~protein polymerization	2	3.9215686274509802	0.04290525264018777	P02671, P02675	51	17	19416	44.78892733564014	0.9999999926250973	0.4468425092039067	0.442656630897547
GOTERM_BP_DIRECT	GO:0022900~electron transport chain	2	3.9215686274509802	0.04290525264018777	P45880, P31040	51	17	19416	44.78892733564014	0.9999999926250973	0.4468425092039067	0.442656630897547
UP_SEQ_FEATURE	DOMAIN:Myosin N-terminal SH3-like	2	3.9215686274509802	0.04357720031522043	P35749, P35579	49	19	20502	44.042964554242744	0.9999994121393375	0.4252078333788175	0.41464366360543076
INTERPRO	IPR004009:Myosin_N	2	3.9215686274509802	0.04499888678456501	P35749, P35579	51	19	20667	42.656346749226	0.9999890109107328	0.24799386494604717	0.2259944091847043
INTERPRO	IPR020837:Fibrinogen_CS	2	3.9215686274509802	0.04499888678456501	P02671, P02675	51	19	20667	42.656346749226	0.9999890109107328	0.24799386494604717	0.2259944091847043
INTERPRO	IPR002928:Myosin_tail	2	3.9215686274509802	0.04499888678456501	P35749, P35579	51	19	20667	42.656346749226	0.9999890109107328	0.24799386494604717	0.2259944091847043
GOTERM_CC_DIRECT	GO:0016234~inclusion body	2	3.9215686274509802	0.04731370016986979	P0DMV9	51	20	20666	40.521568627450975	0.9997717892301666	0.27284233764624916	0.24287699420533163
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	2	3.9215686274509802	0.047832753648188876	P02671, P02675	51	19	19416	40.074303405572756	0.9999999991861345	0.4749903676227128	0.47054080914381147
GOTERM_BP_DIRECT	GO:0031396~regulation of protein ubiquitination	2	3.9215686274509802	0.047832753648188876	P0DMV9	51	19	19416	40.074303405572756	0.9999999991861345	0.4749903676227128	0.47054080914381147
UP_SEQ_FEATURE	DOMAIN:LDL-receptor class A	2	3.9215686274509802	0.048054632482445556	P10643	49	21	20502	39.84839650145772	0.9999998702605714	0.44210261883849905	0.4311187028425116
UP_SEQ_FEATURE	CARBOHYD:C-linked (Man) tryptophan	2	3.9215686274509802	0.048054632482445556	P10643	49	21	20502	39.84839650145772	0.9999998702605714	0.44210261883849905	0.4311187028425116
KEGG_PATHWAY	hsa04530:Tight junction	4	7.8431372549019605	0.048893303563582735	P35749, P63261, O15144, P35579	44	170	8865	4.740641711229947	0.9959708230996053	0.31186516333701025	0.2891840605488641
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	4	7.8431372549019605	0.048893303563582735	P0DMV9, P04844, P55072	44	170	8865	4.740641711229947	0.9959708230996053	0.31186516333701025	0.2891840605488641
INTERPRO	IPR011032:GroES-like_sf	2	3.9215686274509802	0.04961854920595235	P08319	51	21	20667	38.59383753501401	0.9999966986472886	0.26750870006687355	0.24377808957707023
GOTERM_MF_DIRECT	GO:0004745~all-trans-retinol dehydrogenase (NAD+) activity	2	3.9215686274509802	0.049826720697428134	P08319	50	20	19208	38.416	0.9999480072342161	0.36986758056167807	0.34687063254748046
UP_SEQ_FEATURE	DOMAIN:FAD-binding FR-type	2	3.9215686274509802	0.05028564550077892	P45880, P00387	49	22	20502	38.03710575139146	0.9999999390537886	0.4497771625347448	0.4386025746456828
